Date,Tin_measured,Tin_estimated,residual_c,segment_id,gap_before,Tout,Qhvac_W_A,tout_train_quantile_regime,regime_bias_c,Tin_estimated_regime_corrected,residual_regime_corrected_c
2021-03-23 23:00:00+00:00,24.34212233856778,27.35182199815612,-3.009699659588339,0,False,10.202026313386524,5375.7005555137,cold,-1.9697722199045593,25.38204977825156,-1.0399274396837797
2021-03-24 00:00:00+00:00,24.27068406323733,27.35502718175356,-3.08434311851623,0,False,9.312180699763593,5354.570671256924,cold,-1.9697722199045593,25.385254961849,-1.114570898611671
2021-03-24 01:00:00+00:00,24.254240277282197,27.358219766373125,-3.1039794890909285,0,False,8.965025527472527,5302.215507911167,cold,-1.9697722199045593,25.388447546468566,-1.1342072691863692
2021-03-24 02:00:00+00:00,24.22023507500616,27.361381134666786,-3.1411460596606275,0,False,8.51675975,5671.019365287147,cold,-1.9697722199045593,25.391608914762227,-1.1713738397560682
2021-03-24 03:00:00+00:00,24.030623833282647,27.364762397364615,-3.334138564081968,0,False,8.272831975438596,5593.8813656032935,cold,-1.9697722199045593,25.394990177460055,-1.3643663441774088
2021-03-24 04:00:00+00:00,24.06086667108197,27.368097667344053,-3.3072309962620814,0,False,7.70834154787234,5166.269236451411,cold,-1.9697722199045593,25.398325447439493,-1.337458776357522
2021-03-24 05:00:00+00:00,23.942560504927005,27.371177978597128,-3.4286174736701227,0,False,7.01796967562724,5294.110136154462,cold,-1.9697722199045593,25.40140575869257,-1.4588452537655634
2021-03-24 06:00:00+00:00,23.938125919988977,27.374334512959503,-3.4362085929705266,0,False,7.417354831578947,5637.461854400991,cold,-1.9697722199045593,25.404562293054944,-1.4664363730659673
2021-03-24 07:00:00+00:00,23.806351049420886,27.37769576672789,-3.571344717307003,0,False,9.473964882783882,7676.737858630313,cold,-1.9697722199045593,25.40792354682333,-1.6015724974024437
2021-03-24 08:00:00+00:00,23.890314571177896,27.38227291453949,-3.4919583433615955,0,False,11.684398106884055,7044.419979109014,cold,-1.9697722199045593,25.412500694634932,-1.5221861234570362
2021-03-24 09:00:00+00:00,24.02516089407142,27.386473052089528,-3.3613121580181087,0,False,14.132264163043477,6320.882218135255,cold,-1.9697722199045593,25.41670083218497,-1.3915399381135494
2021-03-24 10:00:00+00:00,24.08957908536181,27.390241790812155,-3.300662705450346,0,False,16.20258178148148,6128.991396287605,mid,-0.2935603234756208,27.096681467336534,-3.0071023819747253
2021-03-24 11:00:00+00:00,24.597663340156465,27.393896118305545,-2.7962327781490792,0,False,18.05958081851852,6582.237836533072,mid,-0.2935603234756208,27.100335794829924,-2.5026724546734584
2021-03-24 12:00:00+00:00,24.84402257493177,27.397820689452534,-2.553798114520763,0,False,19.781516390681,4199.753288358419,mid,-0.2935603234756208,27.104260365976913,-2.2602377910451423
2021-03-24 13:00:00+00:00,25.060771477740747,27.40032473507805,-2.339553257337304,0,False,21.316445891304348,3947.105844843083,mid,-0.2935603234756208,27.10676441160243,-2.045992933861683
2021-03-24 14:00:00+00:00,25.205042300381507,27.40267814377113,-2.197635843389623,0,False,22.34515216849817,5271.997970969299,mid,-0.2935603234756208,27.10911782029551,-1.9040755199140023
2021-03-24 15:00:00+00:00,25.21556126138439,27.405821503434602,-2.1902602420502113,0,False,21.92279805615942,4317.538240001178,mid,-0.2935603234756208,27.11226117995898,-1.8966999185745905
2021-03-24 16:00:00+00:00,25.13500689953421,27.40839577817398,-2.273388878639768,0,False,20.970274619565217,3456.4729128961253,mid,-0.2935603234756208,27.11483545469836,-1.979828555164147
2021-03-24 17:00:00+00:00,25.102719963009925,27.410456652907495,-2.3077366898975704,0,False,19.320635037634407,3516.5213620038567,mid,-0.2935603234756208,27.116896329431874,-2.0141763664219496
2021-03-24 18:00:00+00:00,25.03533945719401,27.412553329761494,-2.3772138725674843,0,False,17.50555420925926,3898.584994299653,mid,-0.2935603234756208,27.118993006285873,-2.0836535490918635
2021-03-24 19:00:00+00:00,24.94800094306396,27.41487780615485,-2.4668768630908886,0,False,15.205978904761905,4292.606676119838,cold,-1.9697722199045593,25.44510558625029,-0.4971046431863293
2021-03-24 20:00:00+00:00,24.90348635295739,27.417437211626876,-2.513950858669485,0,False,13.227156454710144,4370.8700167955385,cold,-1.9697722199045593,25.447664991722316,-0.5441786387649259
2021-03-24 21:00:00+00:00,24.774938696424268,27.420043279417726,-2.645104582993458,0,False,12.102885615384617,4681.1030879216205,cold,-1.9697722199045593,25.450271059513167,-0.6753323630888985
2021-03-24 22:00:00+00:00,24.619904530396937,27.42283431909967,-2.802929788702734,0,False,11.293206736842103,4861.414988432955,cold,-1.9697722199045593,25.45306209919511,-0.8331575687981747
2021-03-24 23:00:00+00:00,24.585666970147027,27.42573286699492,-2.840065896847893,0,False,10.76729467962963,5150.153958536909,cold,-1.9697722199045593,25.45596064709036,-0.8702936769433336
2021-03-25 00:00:00+00:00,24.51948474031765,27.428803571560337,-2.909318831242686,0,False,10.542846821087217,5411.881646238539,cold,-1.9697722199045593,25.459031351655778,-0.9395466113381268
2021-03-25 01:00:00+00:00,24.36052709892752,27.432030327842245,-3.0715032289147253,0,False,10.179825335144928,5553.208622073762,cold,-1.9697722199045593,25.462258107937686,-1.101731009010166
2021-03-25 02:00:00+00:00,24.339897205653013,27.435341348338603,-3.09544414268559,0,False,9.322792126736111,5154.019290476706,cold,-1.9697722199045593,25.465569128434044,-1.1256719227810308
2021-03-25 03:00:00+00:00,24.24077095547736,27.438414356665902,-3.197643401188543,0,False,9.029653460144928,5472.161282304617,cold,-1.9697722199045593,25.468642136761343,-1.2278711812839838
2021-03-25 04:00:00+00:00,24.17372826209836,27.44167705298986,-3.2679487908914986,0,False,8.517632516129032,5486.668237318864,cold,-1.9697722199045593,25.4719048330853,-1.2981765709869393
2021-03-25 05:00:00+00:00,24.111327754568176,27.44494839858732,-3.3336206440191454,0,False,7.846422861111111,7127.216980851998,cold,-1.9697722199045593,25.475176178682762,-1.363848424114586
2021-03-25 06:00:00+00:00,24.07584158763793,27.449197900414998,-3.373356312777066,0,False,8.041329329710145,7037.854939621303,cold,-1.9697722199045593,25.479425680510438,-1.4035840928725065
2021-03-25 07:00:00+00:00,24.082130552531748,27.45339412136181,-3.371263568830063,0,False,11.278045835164836,6327.4661862877965,cold,-1.9697722199045593,25.48362190145725,-1.4014913489255036
2021-03-25 08:00:00+00:00,24.27916469783573,27.457166783897296,-3.178002086061568,0,False,14.461599767399267,6517.57836970639,cold,-1.9697722199045593,25.487394563992737,-1.2082298661570086
2021-03-25 09:00:00+00:00,24.62452122056004,27.461052800396203,-2.836531579836162,0,False,17.43170508791209,7150.162629022854,mid,-0.2935603234756208,27.167492476920582,-2.5429712563605413
2021-03-25 10:00:00+00:00,24.794275975654628,27.465315989161713,-2.671040013507085,0,False,20.790046059139783,6912.959843417716,mid,-0.2935603234756208,27.171755665686092,-2.377479690031464
2021-03-25 11:00:00+00:00,25.15478151017341,27.46943775079849,-2.31465624062508,0,False,22.70928673188406,5368.691975533165,mid,-0.2935603234756208,27.17587742732287,-2.0210959171494594
2021-03-25 12:00:00+00:00,25.292545149512325,27.472638763234155,-2.18009361372183,0,False,24.24303811524823,5014.144102498994,warm,1.4929627082356873,28.965601471469842,-3.6730563219575174
2021-03-25 13:00:00+00:00,25.44296528267976,27.47562838188116,-2.0326630992014003,0,False,24.989560505434785,3989.492709368632,warm,1.4929627082356873,28.96859109011685,-3.5256258074370876
2021-03-25 14:00:00+00:00,25.49259395034225,27.47800706542311,-1.9854131150808598,0,False,24.78014252037037,4235.905495803417,warm,1.4929627082356873,28.970969773658798,-3.478375823316547
2021-03-25 15:00:00+00:00,25.323263567841085,27.480532669373112,-2.1572691015320267,0,False,24.25619204964539,4477.453179087415,warm,1.4929627082356873,28.9734953776088,-3.650231809767714
2021-03-25 16:00:00+00:00,25.376048878261017,27.483202292780888,-2.107153414519871,0,False,23.073564402930405,3962.016488634906,mid,-0.2935603234756208,27.189641969305267,-1.8135930910442504
2021-03-25 17:00:00+00:00,25.42909786447687,27.485564592787817,-2.056466728310948,0,False,21.456951869175622,3752.822389121816,mid,-0.2935603234756208,27.192004269312196,-1.7629064048353271
2021-03-25 18:00:00+00:00,25.445190945300425,27.48780216243728,-2.042611217136855,0,False,19.773924626373624,3658.982486238601,mid,-0.2935603234756208,27.19424183896166,-1.7490508936612343
2021-03-25 19:00:00+00:00,25.36344097184546,27.48998378018376,-2.1265428083383,0,False,16.102151603703703,3807.844379306622,mid,-0.2935603234756208,27.19642345670814,-1.8329824848626792
2021-03-25 20:00:00+00:00,25.246730816966352,27.4922541527114,-2.245523335745048,0,False,14.32129353787879,3829.165500090146,cold,-1.9697722199045593,25.52248193280684,-0.27575111584048884
2021-03-25 21:00:00+00:00,25.165727419553747,27.494537236594176,-2.3288098170404297,0,False,13.47909853804348,4316.772572292735,cold,-1.9697722199045593,25.524765016689617,-0.35903759713587036
2021-03-25 22:00:00+00:00,25.059208688618224,27.49711104956865,-2.437902360950428,0,False,13.344473825925926,4125.209736709804,cold,-1.9697722199045593,25.527338829664092,-0.4681301410458687
2021-03-25 23:00:00+00:00,25.001844564716464,27.49957064551688,-2.4977260808004154,0,False,13.239706950842695,4573.597265417978,cold,-1.9697722199045593,25.52979842561232,-0.527953860895856
2021-03-26 00:00:00+00:00,24.93120212054877,27.502297586848332,-2.5710954662995604,0,False,13.22658220443196,4352.521775736897,cold,-1.9697722199045593,25.532525366943773,-0.6013232463950011
2021-03-26 01:00:00+00:00,24.88807850652562,27.5048927146777,-2.6168142081520784,0,False,13.116069664835164,4907.131902442552,cold,-1.9697722199045593,25.53512049477314,-0.6470419882475191
2021-03-26 02:00:00+00:00,24.851661478585225,27.50781852178057,-2.6561570431953463,0,False,13.083928446886448,4489.421586900431,cold,-1.9697722199045593,25.53804630187601,-0.686384823290787
2021-03-26 03:00:00+00:00,24.803845758023478,27.510495274316952,-2.7066495162934743,0,False,13.1,4756.890484787941,cold,-1.9697722199045593,25.540723054412393,-0.736877296388915
2021-03-26 04:00:00+00:00,24.78505497234936,27.513331501842593,-2.7282765294932325,0,False,13.181041036630036,5180.657313216365,cold,-1.9697722199045593,25.543559281938034,-0.7585043095886732
2021-03-26 05:00:00+00:00,24.73088351079232,27.516420395081216,-2.785536884288895,0,False,13.20984609963768,6020.455531396071,cold,-1.9697722199045593,25.546648175176657,-0.8157646643843357
2021-03-26 06:00:00+00:00,24.70834689949604,27.520010007507,-2.8116631080109613,0,False,13.183826904761904,6130.676710325136,cold,-1.9697722199045593,25.55023778760244,-0.841890888106402
2021-03-26 07:00:00+00:00,24.7417419335781,27.523665337912295,-2.7819234043341936,0,False,13.553245811355312,5991.919156787467,cold,-1.9697722199045593,25.553893118007736,-0.8121511844296343
2021-03-26 08:00:00+00:00,24.791285846851487,27.527237936088707,-2.7359520892372196,0,False,14.26309315740741,7815.163707179925,cold,-1.9697722199045593,25.557465716184147,-0.7661798693326602
2021-03-26 09:00:00+00:00,24.842772087218272,27.53189762143118,-2.6891255342129092,0,False,16.69528163919414,7325.9566075927805,mid,-0.2935603234756208,27.23833729795556,-2.3955652107372885
2021-03-26 10:00:00+00:00,25.21253187531226,27.53626562465881,-2.3237337493465517,0,False,19.14049825091575,5319.442426482619,mid,-0.2935603234756208,27.24270530118319,-2.030173425870931
2021-03-26 11:00:00+00:00,25.44721994604054,27.539437270432654,-2.092217324392113,0,False,21.6758116557971,4479.816168076706,mid,-0.2935603234756208,27.245876946957033,-1.7986570009164922
2021-03-26 12:00:00+00:00,25.77351007300405,27.54210830112058,-1.768598228116531,0,False,23.484454693548383,3775.025809829896,mid,-0.2935603234756208,27.24854797764496,-1.4750379046409101
2021-03-26 13:00:00+00:00,25.90959247907661,27.544359110493208,-1.6347666314165963,0,False,24.79746919927536,3364.2400327791047,warm,1.4929627082356873,29.037321818728895,-3.1277293396522836
2021-03-26 14:00:00+00:00,25.89806423570744,27.54636499479603,-1.6483007590885883,0,False,24.355962653703703,3162.6323725993434,warm,1.4929627082356873,29.039327703031717,-3.1412634673242756
2021-03-26 15:00:00+00:00,25.71466986314485,27.54825067278343,-1.8335808096385797,0,False,22.878378125468167,3401.455969063964,mid,-0.2935603234756208,27.254690349307808,-1.540020486162959
2021-03-26 16:00:00+00:00,25.76886378836719,27.550278745440117,-1.7814149570729256,0,False,22.273733987179487,3532.7319361277746,mid,-0.2935603234756208,27.256718421964496,-1.4878546335973049
2021-03-26 17:00:00+00:00,25.82117526621463,27.552385089375345,-1.7312098231607145,0,False,21.570169727106222,3462.997140685447,mid,-0.2935603234756208,27.258824765899725,-1.4376494996850937
2021-03-26 18:00:00+00:00,25.62078923872959,27.554449854378237,-1.9336606156486482,0,False,20.704869103703704,3527.245745959464,mid,-0.2935603234756208,27.260889530902617,-1.6401002921730274
2021-03-26 19:00:00+00:00,25.61687594565792,27.556552926274286,-1.9396769806163654,0,False,17.586727501811595,3530.80436077323,mid,-0.2935603234756208,27.262992602798665,-1.6461166571407446
2021-03-26 20:00:00+00:00,25.590368849989297,27.55865811803175,-1.9682892680424544,0,False,15.137196695652175,3764.793477588104,cold,-1.9697722199045593,25.58888589812719,0.0014829518621048976
2021-03-26 21:00:00+00:00,25.473635909799707,27.56090282136294,-2.0872669115632334,0,False,13.717706751773049,3752.876403341863,cold,-1.9697722199045593,25.59113060145838,-0.1174946916586741
2021-03-26 22:00:00+00:00,25.307639672306745,27.563140418413855,-2.25550074610711,0,False,12.83261113483146,4229.40986724818,cold,-1.9697722199045593,25.593368198509296,-0.2857285262025506
2021-03-26 23:00:00+00:00,25.25722805510855,27.565662142029844,-2.308434086921295,0,False,11.98214218637993,4478.862321509007,cold,-1.9697722199045593,25.595889922125284,-0.33866186701673584
2021-03-27 00:00:00+00:00,25.20395829104097,27.568332598023602,-2.364374306982633,0,False,11.42406063919414,4773.250030446186,cold,-1.9697722199045593,25.598560378119043,-0.39460208707807354
2021-03-27 01:00:00+00:00,25.092586022518702,27.571178578657683,-2.478592556138981,0,False,11.413209689138576,4677.277856560055,cold,-1.9697722199045593,25.601406358753124,-0.5088203362344217
2021-03-27 02:00:00+00:00,25.00414964611404,27.573967337076457,-2.5698176909624166,0,False,11.08308776268116,4653.1653199394605,cold,-1.9697722199045593,25.604195117171898,-0.6000454710578573
2021-03-27 03:00:00+00:00,25.078976864284936,27.57674171849257,-2.4977648542076345,0,False,10.562220507168458,5096.56750699878,cold,-1.9697722199045593,25.60696949858801,-0.5279926343030752
2021-03-27 04:00:00+00:00,24.940855754805195,27.57978047258839,-2.638924717783194,0,False,10.494130551851852,4840.308316328987,cold,-1.9697722199045593,25.61000825268383,-0.6691524978786347
2021-03-27 05:00:00+00:00,25.00803165366684,27.582666435307008,-2.5746347816401673,0,False,9.99737070652174,4999.09160919739,cold,-1.9697722199045593,25.61289421540245,-0.604862561735608
2021-03-27 06:00:00+00:00,24.951259153860583,27.585647070268518,-2.6343879164079347,0,False,10.189916287037038,4699.704208331235,cold,-1.9697722199045593,25.61587485036396,-0.6646156965033754
