Date,Tin_measured,Tin_estimated,residual_c,segment_id,gap_before,Tout,Qhvac_W_A,tout_train_quantile_regime
2021-03-03 06:00:00+00:00,24.605613560372205,26.036887746420255,-1.43127418604805,0,False,12.651737023049645,3614.533887867904,cold
2021-03-03 07:00:00+00:00,24.604496196089883,26.039042858760265,-1.4345466626703818,0,False,13.059605023297491,3544.0507155185865,cold
2021-03-03 08:00:00+00:00,24.62984807459969,26.041155946640778,-1.411307872041089,0,False,13.38996562544803,3402.810888838474,cold
2021-03-03 09:00:00+00:00,24.6957907131262,26.043184822245067,-1.3473941091188664,0,False,13.950488050877192,3355.231273770477,cold
2021-03-03 10:00:00+00:00,24.79784980147161,26.045185329443004,-1.2473355279713942,0,False,14.570106276595745,3441.588821451735,cold
2021-03-03 11:00:00+00:00,24.844530504106903,26.047237326627016,-1.2027068225201134,0,False,15.513287206521738,5596.298638672824,cold
2021-03-03 12:00:00+00:00,24.945432405856067,26.05057404313609,-1.105141637280024,0,False,16.0772197014652,5682.296321459946,mid
2021-03-03 13:00:00+00:00,25.00073163797567,26.05396203503125,-1.0532303970555823,0,False,16.772479677655678,5571.995671885599,mid
2021-03-03 14:00:00+00:00,25.176010907080865,26.057284261970633,-0.8812733548897675,0,False,17.576940270609317,5244.91369762627,mid
2021-03-03 15:00:00+00:00,25.197805315382936,26.060411470871177,-0.8626061554882405,0,False,17.27340435106383,3642.544262603393,mid
2021-03-03 16:00:00+00:00,25.186533932808118,26.062583286872975,-0.8760493540648575,0,False,17.081437761904763,2894.687524014452,mid
2021-03-03 17:00:00+00:00,25.211553792828155,26.06430920253996,-0.8527554097118042,0,False,16.01004034229391,3529.0937921331624,mid
2021-03-03 18:00:00+00:00,25.10704105303483,26.06641337434038,-0.9593723213055512,0,False,14.929730565217392,2961.8577823038586,cold
2021-03-03 19:00:00+00:00,25.02055207266324,26.068179338107676,-1.0476272654444365,0,False,14.318847242753623,3132.341451181434,cold
2021-03-03 20:00:00+00:00,24.98163025736233,26.07004695025107,-1.0884166928887389,0,False,13.41309088768116,3178.0215502494166,cold
2021-03-03 21:00:00+00:00,24.91382282137295,26.071941798023566,-1.1581189766506164,0,False,12.8507280307971,3261.2943698354343,cold
2021-03-03 22:00:00+00:00,24.85803106642966,26.073886295825105,-1.2158552293954443,0,False,12.495368707885303,3385.1890737144395,cold
2021-03-03 23:00:00+00:00,24.778402272051537,26.075904664072738,-1.297502392021201,0,False,12.301364200000002,3387.842699142374,cold
2021-03-04 00:00:00+00:00,24.76572385087681,26.077924614390803,-1.3122007635139923,0,False,12.328464626207731,3358.057034832507,cold
2021-03-04 01:00:00+00:00,24.766150441146703,26.079926805394926,-1.3137763642482234,0,False,12.009905699275365,3316.428010490005,cold
2021-03-04 02:00:00+00:00,24.68368951761412,26.08190417541752,-1.3982146578034005,0,False,11.08176215425532,3320.076191514772,cold
2021-03-04 03:00:00+00:00,24.58948758175498,26.083883720050597,-1.4943961382956168,0,False,10.240115977192984,3411.2136358878533,cold
2021-03-04 04:00:00+00:00,24.35112329890936,26.085917603725022,-1.7347943048156615,0,False,9.679436865591397,3431.115544796743,cold
2021-03-04 05:00:00+00:00,24.37254664581737,26.0879633533175,-1.7154167075001325,0,False,9.552605184587811,3474.0003241175878,cold
2021-03-04 06:00:00+00:00,24.445833867872743,26.09003467234341,-1.6442008044706675,0,False,9.23278347670251,3445.864183604696,cold
2021-03-04 07:00:00+00:00,24.397137237649098,26.092089215349993,-1.694951977700896,0,False,9.752852779569894,3630.768432486466,cold
2021-03-04 08:00:00+00:00,24.52221457516705,26.094254005517975,-1.572039430350923,0,False,11.943637965277778,3618.6456084356423,cold
2021-03-04 09:00:00+00:00,24.64787544806396,26.096411568949332,-1.4485361208853718,0,False,14.461894008865247,3524.287838526124,cold
2021-03-04 10:00:00+00:00,24.70720465007581,26.098512874288676,-1.3913082242128674,0,False,15.756786659649125,3238.979181249732,cold
2021-03-04 11:00:00+00:00,24.764902493052688,26.10044406870857,-1.3355415756558813,0,False,16.0158265106383,6390.832816801149,mid
2021-03-04 12:00:00+00:00,24.992772405109708,26.10425451654815,-1.1114821114384412,0,False,16.650534159649123,6237.497552260263,mid
2021-03-04 13:00:00+00:00,25.126953532570287,26.10797354054419,-0.9810200079739033,0,False,17.040956701754386,5416.936218613512,mid
2021-03-04 14:00:00+00:00,25.034668248717544,26.111203315358107,-1.076535066640563,0,False,17.530239564912282,4930.603466574034,mid
2021-03-04 15:00:00+00:00,24.97143862478558,26.11414312065743,-1.1427044958718504,0,False,17.001133937943262,5191.005645392429,mid
2021-03-04 16:00:00+00:00,24.996042823107867,26.117238187167967,-1.1211953640600996,0,False,16.627693682795698,4965.811312244837,mid
2021-03-04 17:00:00+00:00,24.994681669090227,26.12019898414586,-1.1255173150556317,0,False,15.389932054385966,4827.380937262101,cold
2021-03-04 18:00:00+00:00,24.974456370090493,26.123077242983427,-1.1486208728929341,0,False,14.030974775985664,3106.6434361991624,cold
2021-03-04 19:00:00+00:00,24.86564084046276,26.124929532796475,-1.2592886923337154,0,False,12.714617868794328,3346.6849805669967,cold
2021-03-04 20:00:00+00:00,24.890985964214988,26.12692494356413,-1.235938979349143,0,False,11.97858194736842,3366.112107563796,cold
2021-03-04 21:00:00+00:00,24.90937066479416,26.1289319370593,-1.219561272265139,0,False,11.645105143369175,3358.7587615808243,cold
2021-03-04 22:00:00+00:00,24.91614743272463,26.13093454600777,-1.214787113283137,0,False,11.951326545138889,3423.325714045102,cold
2021-03-04 23:00:00+00:00,24.822963555892905,26.132975652380132,-1.3100120964872275,0,False,12.206645454824562,3459.3428439759496,cold
2021-03-05 00:00:00+00:00,24.82134931489131,26.135038233670898,-1.3136889187795866,0,False,12.29972953912784,3447.906894085804,cold
2021-03-05 01:00:00+00:00,24.81793953864664,26.1370939964757,-1.3191544578290575,0,False,12.441626470486112,3386.13502720866,cold
2021-03-05 02:00:00+00:00,24.80724481465405,26.139112928664364,-1.3318681140103124,0,False,12.3,3240.7490181677395,cold
2021-03-05 03:00:00+00:00,24.76920923383785,26.141045176177407,-1.3718359423395583,0,False,12.284953891752576,3222.18737357279,cold
2021-03-05 04:00:00+00:00,24.687417479096684,26.142966356531858,-1.4555488774351737,0,False,12.19206741580756,3227.2875844439,cold
2021-03-05 05:00:00+00:00,24.679405388257187,26.144890577764897,-1.4654851895077101,0,False,11.704524868794326,3205.3439230253325,cold
2021-03-05 06:00:00+00:00,24.65507862656204,26.146801715063713,-1.4917230885016721,0,False,11.770294116487456,3189.0355377360543,cold
2021-03-05 07:00:00+00:00,24.619347274303436,26.14870312873127,-1.529355854427834,0,False,12.30536609201389,3287.6390639039982,cold
2021-03-05 08:00:00+00:00,24.564284724854588,26.150663333844314,-1.586378608989726,0,False,13.083062131578949,3292.6199863617426,cold
2021-03-05 09:00:00+00:00,24.61740589324149,26.15262650924687,-1.535220616005379,0,False,13.59770003046595,3408.118256208162,cold
2021-03-05 10:00:00+00:00,24.630192038085728,26.154658549361667,-1.5244665112759392,0,False,14.438716161458332,3378.57570833008,cold
2021-03-05 11:00:00+00:00,24.615570745160497,26.156672975617983,-1.5411022304574864,0,False,15.43106127060932,3219.984287989253,cold
2021-03-05 12:00:00+00:00,24.63663178382561,26.15859284433464,-1.5219610605090281,0,False,15.68285414736842,6077.670518307441,cold
2021-03-05 13:00:00+00:00,24.662630065502945,26.16221657283483,-1.499586507331884,0,False,15.914810178819444,1227.265411679225,cold
2021-03-05 14:00:00+00:00,24.738638134970177,26.162948308168943,-1.4243101731987657,0,False,15.912469916666668,4270.307925836172,cold
2021-03-05 15:00:00+00:00,24.909529671624853,26.16549441949424,-1.2559647478693883,0,False,15.88424992013889,4352.284937090616,cold
2021-03-05 16:00:00+00:00,24.931401732063748,26.168089408567045,-1.2366876765032977,0,False,15.368992195035462,2755.938437891404,cold
2021-03-05 17:00:00+00:00,24.854309770226333,26.169732595711345,-1.3154228254850118,0,False,14.712870437275985,2854.879019399388,cold
2021-03-05 18:00:00+00:00,24.73455389622537,26.171434774534056,-1.4368808783086848,0,False,14.164054964539009,3058.0200078412104,cold
2021-03-05 19:00:00+00:00,24.73993382983737,26.173258073288906,-1.433324243451537,0,False,13.69351416134752,3171.688756614805,cold
2021-03-05 20:00:00+00:00,24.66786375421777,26.17514914532144,-1.5072853911036717,0,False,12.858881788530466,3189.4689762854327,cold
2021-03-05 21:00:00+00:00,24.592999594223095,26.177050818073067,-1.584051223849972,0,False,12.007322987318842,3180.434958624185,cold
2021-03-05 22:00:00+00:00,24.59894852153516,26.17894710388014,-1.579998582344981,0,False,12.34397925177305,3307.7073311592217,cold
2021-03-05 23:00:00+00:00,24.534060436717247,26.18091927445138,-1.6468588377341327,0,False,12.132258090789472,3302.8559727119336,cold
2021-03-06 00:00:00+00:00,24.55665304086827,26.182888552329533,-1.6262355114612639,0,False,11.856374461805556,3333.577246159585,cold
2021-03-06 01:00:00+00:00,24.472922257046893,26.184876147211476,-1.7119538901645832,0,False,11.601013682624112,3352.148382959055,cold
2021-03-06 02:00:00+00:00,24.46027178347252,26.18687481474298,-1.7266030312704572,0,False,11.96597569503546,3393.564283087405,cold
2021-03-06 03:00:00+00:00,24.395165217965484,26.18889817620943,-1.7937329582439467,0,False,11.883517382978722,3354.7719543459943,cold
2021-03-06 04:00:00+00:00,24.406562278287627,26.19089840818371,-1.784336129896083,0,False,11.469803969858155,3324.6537864615507,cold
2021-03-06 05:00:00+00:00,24.30398676936753,26.192880682321988,-1.8888939129544582,0,False,11.359279204710145,3407.597597570343,cold
2021-03-06 06:00:00+00:00,24.31070647888673,26.194912410599827,-1.8842059317130975,0,False,11.42356215602837,3280.527576783536,cold
2021-03-06 07:00:00+00:00,24.31325304458157,26.196868375007256,-1.883615330425684,0,False,11.709750102150538,3482.3712730974808,cold
2021-03-06 08:00:00+00:00,24.317348723592044,26.19894468636578,-1.881595962773737,0,False,12.704574293040292,3363.089567632778,cold
2021-03-06 09:00:00+00:00,24.492612618433544,26.200949878111377,-1.7083372596778332,0,False,13.808206842490844,3150.750235099746,cold
2021-03-06 10:00:00+00:00,24.645319507284405,26.20282846586614,-1.5575089585817352,0,False,15.131165775985664,2921.0609386990923,cold
2021-03-06 11:00:00+00:00,24.720995471076048,26.204570105066274,-1.4835746339902265,0,False,15.747904058419245,2762.401314834676,cold
2021-03-06 12:00:00+00:00,24.763097499053806,26.206217145830525,-1.4431196467767187,0,False,15.836432792553191,2658.4425217192397,cold
2021-03-06 13:00:00+00:00,24.79209697566081,26.207802202519595,-1.4157052268587833,0,False,15.587410254295534,2593.752090715408,cold
2021-03-06 14:00:00+00:00,24.71154826726669,26.209348688195195,-1.497800420928506,0,False,15.542942375457876,2607.942724068919,cold
2021-03-06 15:00:00+00:00,24.73502022049333,26.21090363482995,-1.4758834143366215,0,False,15.3985655,2426.1035913312603,cold
2021-03-06 16:00:00+00:00,24.716939411824185,26.212350162069153,-1.495410750244968,0,False,15.250940204301074,2620.956433160733,cold
2021-03-06 17:00:00+00:00,24.637871954631915,26.213912867783645,-1.5760409131517292,0,False,14.32177573297491,2587.3848203772254,cold
2021-03-06 18:00:00+00:00,24.58697154228548,26.215455556272264,-1.6284840139867853,0,False,14.053098172043011,2837.156879863616,cold
2021-03-06 19:00:00+00:00,24.53444068662581,26.217147168057508,-1.6827064814316977,0,False,13.79507200716846,3049.466231783466,cold
2021-03-06 20:00:00+00:00,24.473341858624018,26.218965366475572,-1.7456235078515547,0,False,13.815341966666669,3148.381258925139,cold
2021-03-06 21:00:00+00:00,24.44840433701225,26.220842541751267,-1.772438204739018,0,False,13.352358333333331,3003.5137089539726,cold
2021-03-06 22:00:00+00:00,24.35227705523674,26.22263334127861,-1.8703562860418685,0,False,12.369243390681005,2901.2189525002727,cold
2021-03-06 23:00:00+00:00,24.176342129822512,26.224363148232932,-2.04802101841042,0,False,12.233510645380434,2624.673207361549,cold
2021-03-07 00:00:00+00:00,24.177351058047748,26.225928068165214,-2.048577010117466,0,False,11.933639833031402,2695.6021060081152,cold
2021-03-07 01:00:00+00:00,24.221361861523288,26.227535278379815,-2.0061734168565266,0,False,11.949996537037038,3214.1938377225915,cold
2021-03-07 02:00:00+00:00,24.224250150981707,26.22945169242954,-2.005201541447832,0,False,12.093394247368424,3288.1160892622866,cold
