Date,Tin_measured,Tin_estimated,residual_c,cumulative_gap_c_h
2021-05-12 00:00:00+00:00,27.603199992762985,28.4446056445426,-0.841405651779611,-5273.123825818898
2021-05-13 00:00:00+00:00,27.912157810996863,28.448684802504534,-0.5365269915076686,-5286.000473615083
2021-05-14 00:00:00+00:00,27.83253032427277,28.453478471480313,-0.6209481472075442,-5300.9032291480635
2021-05-15 00:00:00+00:00,28.438845721935493,28.45821592342098,-0.01937020148549055,-5301.368113983714
2021-05-16 00:00:00+00:00,28.81545188078157,28.46678923309749,0.34866264768407956,-5293.000210439297
2021-05-17 00:00:00+00:00,28.927235130474156,28.47701199814665,0.4502231323275036,-5282.194855263437
2021-05-18 00:00:00+00:00,29.05795734395724,28.482317205635322,0.5756401383219204,-5268.3794919437105
2021-05-19 00:00:00+00:00,28.925209966011423,28.489449991700507,0.4357599743109179,-5257.921252560249
2021-05-20 00:00:00+00:00,28.850967440147198,28.495507024045775,0.3554604161014221,-5249.3902025738125
2021-05-21 00:00:00+00:00,29.239819145480066,28.4996801749857,0.7401389704943669,-5231.62686728195
2021-05-22 00:00:00+00:00,29.23985676652053,28.50621897045133,0.7336377960691945,-5214.019560176289
2021-05-23 00:00:00+00:00,28.69323242863173,28.511450480064568,0.181781948567167,-5209.656793410677
2021-05-24 00:00:00+00:00,28.37292169438935,28.51063370117895,-0.13771200678960197,-5212.9618815736285
2021-05-25 00:00:00+00:00,28.50459201454181,28.513311129261528,-0.008719114719722457,-5213.171140326904
2021-05-26 00:00:00+00:00,28.347426184455113,28.517257250456982,-0.1698310660018699,-5217.247085910948
2021-05-27 00:00:00+00:00,28.266021103842615,28.520090831154537,-0.2540697273119285,-5223.344759366435
2021-05-28 00:00:00+00:00,28.241364465092705,28.5219404365142,-0.28057597142149193,-5230.078582680552
2021-05-29 00:00:00+00:00,28.535184474729675,28.52458590403278,0.010598570696894072,-5229.824216983826
2021-05-30 00:00:00+00:00,28.710889004121583,28.528784797876288,0.18210420624529297,-5225.45371603394
2021-05-31 00:00:00+00:00,28.64678058116698,28.53336522945366,0.11341535171332169,-5222.731747592822
2021-06-01 00:00:00+00:00,28.51854000433836,28.537006727246904,-0.018466722908546156,-5223.174948942626
2021-06-02 00:00:00+00:00,28.57985915988289,28.541389904246355,0.03846925563653869,-5222.251686807348
2021-06-03 00:00:00+00:00,28.740547134611518,28.54787491272995,0.19267222188157204,-5217.627553482189
2021-06-04 00:00:00+00:00,28.851335963627506,28.554594048067187,0.29674191556031887,-5210.5057475087415
2021-06-05 00:00:00+00:00,28.764422470196834,28.560421711070386,0.2040007591264481,-5205.609729289708
2021-06-06 00:00:00+00:00,28.667374597612696,28.564057846171,0.10331675144169801,-5203.130127255107
2021-06-07 00:00:00+00:00,29.1991227782863,28.569825228648785,0.6292975496375127,-5188.026986063806
2021-06-08 00:00:00+00:00,29.41613032957635,28.577507614467677,0.8386227151086776,-5167.9000409012
2021-06-09 00:00:00+00:00,29.631639306719805,28.586558928644177,1.0450803780756304,-5142.818111827385
2021-06-10 00:00:00+00:00,29.736389090148776,28.5979208024531,1.1384682876956749,-5115.49487292269
2021-06-11 00:00:00+00:00,29.675894229669254,28.60716030358854,1.0687339260807123,-5089.845258696752
2021-06-12 00:00:00+00:00,29.82690959181949,28.61590203696349,1.2110075548560044,-5060.781077380206
2021-06-13 00:00:00+00:00,30.11881033734249,28.62568174126372,1.493128596078772,-5024.945991074318
2021-06-14 00:00:00+00:00,30.347282455538494,28.636144046888564,1.7111384086499335,-4983.878669266718
2021-06-15 00:00:00+00:00,30.414309189649927,28.647667543818987,1.7666416458309409,-4941.479269766777
2021-06-16 00:00:00+00:00,30.491185289118977,28.659589680689916,1.8315956084290619,-4897.520975164478
2021-06-17 00:00:00+00:00,30.544977140492247,28.67243865058427,1.8725384899079753,-4852.580051406686
2021-06-18 00:00:00+00:00,30.504778602149994,28.685843173969698,1.8189354281802965,-4808.925601130357
2021-06-19 00:00:00+00:00,30.541299013165006,28.695314246062,1.8459847671030005,-4764.621966719885
2021-06-20 00:00:00+00:00,30.247741993443142,28.703593303729264,1.544148689713877,-4727.562398166753
2021-06-21 00:00:00+00:00,30.23682026966155,28.713137526530904,1.523682743130643,-4690.994012331617
2021-06-22 00:00:00+00:00,30.056368178181305,28.723829640997266,1.3325385371840366,-4659.0130874392025
2021-06-23 00:00:00+00:00,30.25452014069525,28.732415711357888,1.5221044293373598,-4622.482581135108
2021-06-24 00:00:00+00:00,30.125429717002635,28.744761383674774,1.3806683333278584,-4589.346541135241
2021-06-25 00:00:00+00:00,30.086147510165805,28.76090012841733,1.3252473817484776,-4557.54060397328
2021-06-26 00:00:00+00:00,30.18659202357087,28.775062493847113,1.4115295297237591,-4523.663895259909
2021-06-27 00:00:00+00:00,30.493703741038985,28.785793201874597,1.7079105391643878,-4482.6740423199635
2021-06-28 00:00:00+00:00,30.622192457800384,28.803797766675874,1.8183946911245101,-4439.032569732976
2021-06-29 00:00:00+00:00,30.806136665050975,28.823319025118526,1.982817639932449,-4391.4449463746005
2021-06-30 00:00:00+00:00,30.780138507793108,28.836890248898413,1.9432482588946935,-4344.806988161126
