Date,Tin,Tout,Qhvac_W_A
2021-09-13T13:00:00+0000,32.59794805259035,28.131102368421054,4800.498939683109
2021-09-13T14:00:00+0000,32.69506612010554,28.276497261904762,4752.382348200305
2021-09-13T15:00:00+0000,32.81998107036951,29.217542235380115,4635.185098451158
2021-09-13T16:00:00+0000,32.894518456896954,29.146761385416664,3722.4707638869745
2021-09-13T17:00:00+0000,32.817137664661075,27.051530228070174,3396.49353374913
2021-09-13T18:00:00+0000,32.60885212074791,25.015494474926253,2516.91600400117
2021-09-13T19:00:00+0000,32.619879597287316,24.745655765486728,2718.1897241530282
2021-09-13T20:00:00+0000,32.62930905663208,24.613154141592922,2715.7991021586363
2021-09-13T21:00:00+0000,32.55999719639495,24.618343034782608,2354.7849120661194
2021-09-13T22:00:00+0000,32.56363307683647,23.857364967261905,2211.407624736557
2021-09-13T23:00:00+0000,32.554669075249144,23.55718054432367,2558.290571843044
2021-09-14T00:00:00+0000,32.46799641483402,23.508528605457226,2918.4976123564816
2021-09-14T01:00:00+0000,32.470900965941375,23.018825234782607,2275.829875025869
2021-09-14T02:00:00+0000,32.379646405958596,22.75895261988304,2141.424582910297
2021-09-14T03:00:00+0000,32.38839984609676,22.79992981339031,2235.8452532273536
2021-09-14T04:00:00+0000,32.24932167111094,22.746567268436575,2152.993727389131
2021-09-14T05:00:00+0000,32.18217498913562,22.68292079855072,2073.658932424744
2021-09-14T06:00:00+0000,32.22069764379993,22.918528803160918,2805.0674689942384
2021-09-14T07:00:00+0000,32.25389240434017,23.67216745402299,2415.053596128754
2021-09-14T08:00:00+0000,32.171793336527685,24.59571738095238,2106.5176561561834
2021-09-14T09:00:00+0000,32.14841725493428,25.817049062678063,2075.0416545111257
2021-09-14T10:00:00+0000,32.2193554958581,27.192476212250714,1625.1636733246266
2021-09-14T11:00:00+0000,32.44570406677296,28.67316767672414,2380.4468886406307
2021-09-14T12:00:00+0000,32.66776086732085,30.28691254741379,2876.0111420993976
2021-09-14T13:00:00+0000,32.71062728235961,31.11365144159544,2126.432827183848
2021-09-14T14:00:00+0000,32.4098865811787,30.295264464387465,2732.499285870026
2021-09-14T15:00:00+0000,32.381930777043934,28.899862425287356,2200.7198749848544
2021-09-14T16:00:00+0000,32.568387192435885,28.189014946376812,2367.3673274423645
2021-09-14T17:00:00+0000,32.751681048920986,27.621434607758623,1528.4347473930002
2021-09-14T18:00:00+0000,32.82912492546358,26.869314001424502,1929.651588986749
2021-09-14T19:00:00+0000,32.76358050284028,25.205179114406782,1739.471874954682
2021-09-14T20:00:00+0000,32.6432693102615,24.013837116809114,1802.004287914993
2021-09-14T21:00:00+0000,32.53893721138968,23.119550478991595,2254.712972708314
2021-09-14T22:00:00+0000,32.43639155486079,22.148792544159544,1774.2212421319248
2021-09-14T23:00:00+0000,32.359008214296146,21.885224834283,2078.55778655575
2021-09-15T00:00:00+0000,32.22077572524692,21.41911536864407,2258.935257655574
2021-09-15T01:00:00+0000,32.23428760271746,21.183962650862068,1834.8115958057479
2021-09-15T02:00:00+0000,32.13997176981186,20.959484595441594,1663.3897440836238
2021-09-15T03:00:00+0000,32.05805989881982,21.12436072457627,2191.226204463027
2021-09-15T04:00:00+0000,31.9727570359475,21.014054574074073,2449.136453001824
2021-09-15T05:00:00+0000,31.993393246254502,20.841174172413794,3567.8744354915007
2021-09-15T06:00:00+0000,31.906231781055546,21.402590002849003,4730.558572826574
2021-09-15T07:00:00+0000,31.876609019262254,22.327330353448275,4293.473533995762
2021-09-15T08:00:00+0000,32.061967035741446,24.494684199712644,7496.919928315796
