model,model_index,start_id,start_kind,start_seed,initial_parameters_log,final_parameters_log,fit_success,fit_status,fit_message,nfev,nit,train_mse,train_rmse,validation_rmse,validation_bic,test_rmse,error,selected_by_train_mse,selection_reason
LADDER_9R9C,8,16,log_uniform_within_published_bounds,3487007736.0,"[-0.3873958950965335,-5.151790191592755,-3.2530002674191625,-6.91557457548994,4.050292936875412,-3.364776038608026,3.7931032119903456,3.437271075427182,-8.345729681638394,17.018793348888174,10.129483026569481,13.63102581944245,14.263750203103234,10.10640788276515,18.705380511243415,21.913137769395128,23.310116053889367,14.574223810893624,-17.315821852329048]","[-0.3873959659959113,-5.151790329994698,-3.2530002642519116,-6.915574565194255,4.0502928835541345,-3.364776038421551,3.7931032118999335,3.437271075427182,-8.345729681638394,17.01879338125078,10.129482710939957,13.63102583319216,14.263750205783106,10.106407849173506,18.705380511162893,21.913137770344456,23.310116053889367,14.574223810893624,-17.315821851822598]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,280,1,43.29626006859985,6.5799893669062905,4.262201484542215,4383.462469692848,0.6330570693185441,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,17,log_uniform_within_published_bounds,2825920340.0,"[-8.607790770070055,3.2094322771763704,-1.6426540040710904,-4.810479117356974,-7.617737771664457,2.938187179650873,-2.242423850894177,-4.905041380682129,0.6871851561046967,20.86597213385548,20.967456817197558,12.022060701936692,20.568463494941632,19.67525655684761,23.94861610656293,15.709105069085854,13.347513453206265,9.534425521690732,1.0179039420469742]","[-9.999993401315757,3.5887824683679654,-1.646155558291133,-4.810479117356974,-7.617737771664457,2.938187179650873,-2.242423850894177,-4.905041380682129,0.6871851561046967,24.9999988187075,25.0,12.022015227552266,20.568463494941632,19.67525655684761,23.94861610656293,15.709105069085854,13.347513453206265,9.534425521690732,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,2,43.296801514625315,6.580030510159152,4.262196270500559,4383.458887806031,0.6330595678634315,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,18,log_uniform_within_published_bounds,2654605937.0,"[0.09784993256777952,-6.758172576456587,0.6615833540004292,-4.788191339228377,-7.405503635088355,-2.6476150091493924,-8.605098636973086,-9.21603786820246,-1.926743028081388,18.172965793487577,12.69351610979166,18.513402261230606,10.603081498283371,17.1734860166035,19.422696213294955,19.12942191807503,8.650504758659489,14.222716392383255,-18.592224163553656]","[0.09784993256777952,-6.758172576456587,0.6615833540004292,-4.788191339228377,-7.405503635088355,-2.6476150091493924,-8.605098636973086,-9.21603786820246,-1.926743028081388,18.172965793487577,12.69351610979166,18.513402261230606,10.603081498283371,17.1734860166035,19.422696213294955,19.12942191807503,8.650504758659489,14.222716392383255,-18.592224163553656]",False,2,ABNORMAL: ,420,0,43.316777272742954,6.581548242833365,4.262189243638672,4383.454060560343,0.6330594494063463,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,19,log_uniform_within_published_bounds,1840049743.0,"[-1.1597652593292214,4.9173777535291805,-3.813991120631959,-3.253433474925468,-0.3844681985771423,-3.7960649047727903,4.595056786886463,-3.6350418432123135,0.6683570709149294,10.532232124945754,15.258038503056678,9.15269480968992,13.802902375619215,21.068113078313317,11.236768972838151,20.271485912652352,22.445966569228663,22.37742490078071,-3.747452483863473]","[-9.999999457631843,-9.999998540857337,-3.749236208654655,-3.5932154764434525,-0.4215750100234237,-3.7887890589194098,4.595056786886463,-3.6350418432123135,0.6683570709149294,24.999998519273866,25.0,9.14032698785442,13.796354115088151,21.10667506029909,11.223672451463672,20.271485912653084,22.445966569228663,22.37742490078071,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,2,43.29680160944041,6.580030517363913,4.262196267562377,4383.458885787589,0.6330595683701099,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,20,log_uniform_within_published_bounds,4083661378.0,"[-9.929165306747597,-2.5073086267338835,-4.788547418765837,2.0002958697615068,3.3490977991002744,3.5639773646754094,-7.276623442622104,-2.6640340082755722,1.2312179608902518,10.884661010266269,13.930468557413583,22.607640539530045,17.69518793741694,15.0955633510617,21.42476224152076,20.354642798720672,23.6145250314554,9.53555728236187,-12.727898136120022]","[-9.929165307386324,-2.5073086453973046,-4.788547377598899,2.0002958699171844,3.3490977990982915,3.5639773646753983,-7.276623442622104,-2.6640340082755722,1.2312179608902518,10.884661009609369,13.930468556823627,22.607640563248978,17.695187936352095,15.0955633510617,21.42476224152075,20.354642798720672,23.6145250314554,9.53555728236187,-12.727898136017803]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360,1,43.290207305660275,6.579529413693678,4.262710495857991,4383.81212377439,0.6326151523429374,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,21,log_uniform_within_published_bounds,1651853044.0,"[-0.7565177538565937,-4.284193922535778,-6.929614771132874,1.691023259417575,-5.023437241221543,-4.475683288973016,-7.815786154255669,2.1777951045122137,-2.620225419683763,18.817477249058598,13.212170300938016,23.99789151111805,12.730052955042588,13.204022815999672,9.153696751906768,13.323907946823947,11.701632526766598,14.927816864981988,-6.243674450245797]","[3.7285673790555616,-4.221793991906356,-6.8947168609563105,1.7074366195156037,-5.023440198685716,-4.475685466383993,-7.81578655420147,2.1780710674232533,-2.620220197467392,19.821067366924712,13.25171848848311,23.9961418479533,12.704475297513369,13.204085357131333,9.153699387243742,13.323960627860775,11.701634439706547,14.927821843729086,-2.699784121795358]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1480,23,3.2608832538671737,1.805791586498058,5.007190532242385,4855.131584611971,0.8497543656756913,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,22,log_uniform_within_published_bounds,2147909565.0,"[3.284495754082279,3.878899531198515,-0.28481615719493725,-8.543771769555686,-6.571353097730443,-3.832755507893263,-8.120977042838911,-3.4404533271965025,-0.9218290914728886,12.93990645683828,23.374338454398647,16.556248242333766,21.02852542001898,8.84157141502872,17.613825609992155,14.40595648331521,21.518796833461057,22.21976700537816,1.615490815940266]","[-10.0,3.878899531198515,-0.28481615719493725,-8.543771769555686,-6.571353097730443,-3.832755507893263,-8.120977042838911,-3.4404533271965025,-0.9218290914728886,25.0,25.0,16.556248242333766,21.02852542001898,8.84157141502872,17.613825609992155,14.40595648331521,21.518796833461057,22.21976700537816,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,200,2,43.29680152087105,6.58003051063375,4.262196270390771,4383.4588877306105,0.633059567878974,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,23,log_uniform_within_published_bounds,584687628.0,"[4.984687482415577,-7.185916446085898,-7.477129907605546,4.6782592583781355,-0.10169350574245506,-8.117356810496354,-7.403824344162995,3.6549522224068145,1.4989835768976452,24.20309395926665,15.09999549288548,19.19154148492972,18.450320615843413,17.063351714422193,20.67814282898083,9.462250788641303,12.047106563857405,8.683891366506515,-14.53358376257362]","[4.984687482415577,-7.185916446085898,-7.477129907605546,4.6782592583781355,-0.10169350574245506,-8.117356810496354,-7.403824344162995,3.6549522224068145,1.4989835768976452,24.20309395926665,15.09999549288548,19.19154148492972,18.450320615843413,17.063351714422193,20.67814282898083,9.462250788641303,12.047106563857405,8.683891366506515,-14.53358376257362]",True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,20,0,43.296794226035956,6.580029956317521,4.262196338421972,4383.458934465988,0.633059536219719,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,24,log_uniform_within_published_bounds,621011800.0,"[3.350853205623059,-0.9940327527075645,-9.744224560927044,-7.94131131770565,-7.358641790234319,-6.829448095969541,-4.0887814058473655,-6.02483301068809,-8.765737507569447,17.401629813923424,19.695812212690683,23.440095507797697,16.206554298168946,23.256826092971366,19.305904421121426,8.480761500565999,11.998248989823228,21.378337073307147,-4.961597612647111]","[3.7352898758081725,-0.9821582086334425,-9.744064105466826,-7.941236131332079,-7.359021831771112,-6.829406068866297,-4.088062579494798,-6.024733578484044,-8.765678511594647,17.664267300026633,19.704022248941424,23.440351164833203,16.206751160760007,23.25731712958915,19.305848971821884,8.480772095396889,11.998259484248278,21.378380823919613,-4.852887917099787]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1780,20,3.2794533400099564,1.8109261000962895,5.009353818973104,4856.396312930228,0.8518271391701356,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,25,log_uniform_within_published_bounds,901268331.0,"[2.6784585587037455,-9.47993089308195,-2.4679230350717045,2.3953347108519782,-0.2791936744943211,-3.7408921851951993,-5.120683805309103,3.3544382922620173,-0.9861120114510111,12.560436972856603,21.23247045853734,11.476749016802216,22.765435616818916,16.949224488420764,12.554828931012255,8.89687802218467,9.73267683227033,14.017420158470653,-6.967784263422995]","[-9.99999996239977,-7.47745117616691,-1.062742359546833,2.400177770142241,-0.2791936744943211,-3.7408921851951993,-5.120683805309103,3.3544382922620173,-0.9861120114510111,24.99999989076604,25.0,13.00849702072058,22.749712728502733,16.949224488420764,12.554828931012255,8.89687802218467,9.73267683227033,14.017420158470653,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,220,2,43.29680153517036,6.580030511720318,4.262196270489381,4383.458887798352,0.6330595678632097,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,26,log_uniform_within_published_bounds,4193872973.0,"[-0.11555348251564368,-6.416001028450822,-9.75512173562196,4.050397661396634,-8.27836988522295,-5.653052423417378,-2.984436025750549,-1.38450746072664,-4.7689765824634085,21.113054841219103,14.405368962380958,24.56658132008989,21.11947573440053,11.007109593021694,11.555014275303073,17.39518548935017,18.758382499386137,23.82851091317815,-14.830419918841855]","[-0.11555065307193645,-6.416001034152173,-9.755121669743442,4.050397661075192,-8.27836988522295,-5.653052423417378,-2.984436025750549,-1.38450746072664,-4.7689765824634085,21.113057582689205,14.405369079757733,24.566581430259617,21.119475748865383,11.007109593021694,11.555014275303073,17.39518548935017,18.758382499386137,23.82851091317815,-14.830419916185736]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,240,1,43.29668376899794,6.580021562958433,4.262197367907649,4383.459641691433,0.6330590522438408,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,27,log_uniform_within_published_bounds,3677701987.0,"[-3.2383197566228796,-3.214025029961128,-2.6616506294981583,-2.152265634473016,-2.4300551067548968,2.148983853876622,-3.3253499900623487,-3.3568758116785045,-4.854704548056747,15.599730978815312,13.29396589447709,20.79196617142935,15.452602322590014,23.026786726374954,12.315122301197839,16.066722181796038,8.214458483250425,17.71549694220635,-6.267552187082945]","[-2.1536720802021763,-1.3303064868683439,-1.721549792444701,-0.6560407112158747,-2.4397788960343325,2.151685564968941,-3.3252742277808562,-3.3567994501249565,-4.8546297002535175,23.190081236685746,14.435856209794007,11.489108734808442,15.415361453274485,23.01292720398692,12.311964494596886,16.06677524616375,8.214458483250425,17.715545674747098,0.6698909920832419]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1140,27,3.2617699436567853,1.8060370825807497,5.007535708519794,4855.333422608609,0.8500680989698761,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,28,log_uniform_within_published_bounds,273954148.0,"[-3.347021318702735,-3.7992843975339428,-5.692396493158759,-4.369519039193401,-4.658545323233185,-4.4952637941120415,-0.28385890566156036,1.047128498773617,2.758808861477414,9.143759932313273,19.40856231796915,9.763228250249874,16.5831329183411,19.037265825634872,15.555627518703837,12.376143783918153,14.25482838939917,15.54041992033082,-14.940345626167737]","[0.895905473289496,-5.917677663545829,-7.513780362724996,-3.724060121740503,-5.393568175847695,-3.108045861236869,0.5952175097441461,2.817058290706014,4.201649652225784,15.586677804615698,22.314392221095936,8.66511342470507,15.67179458959045,21.68072171721399,17.595431025030006,12.136154385351574,14.656646267301566,18.22789346763784,-14.784756875118955]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,420,8,43.27989601527098,6.578745778282588,4.262452668359765,4383.635020087224,0.632930704219863,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,29,log_uniform_within_published_bounds,4250740498.0,"[2.365017332299736,3.612999816946454,-6.356110877714164,-6.54884032804925,2.7162885477172996,-8.436942258570504,-0.07622186077233017,4.263193629998549,-9.444921932076463,9.816984785524996,24.241133756451585,22.86992992608827,19.53779505977218,16.48855903557716,21.610296969310983,24.89415634241573,17.496599920844332,15.344963602750168,-8.037243462553452]","[-10.0,3.6134262489708195,-6.356110877714164,-6.54884032804925,2.7162885477172996,-8.436942258570504,-0.07622186077233017,4.263193629998549,-9.444921932076463,14.834487165676837,24.243984867666004,22.86992992608827,19.53779505977218,16.48855903557716,21.610296969310983,24.89415634241573,17.496599920844332,15.344963602750168,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,280,2,43.29680148973096,6.580030508267493,4.26219627088375,4383.458888069273,0.6330595676087886,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,30,log_uniform_within_published_bounds,3756657165.0,"[-7.492625964869678,-7.612356462485101,4.611143763960152,3.5699197262992683,-6.957388634629718,0.6976638895105989,-5.728157859272133,-6.146781254103422,-0.07057945804591803,18.79060409259068,21.04008207110617,13.267917334577549,11.195535415151648,17.765745813439892,21.104811127190416,24.59581536018623,15.396265725994827,24.98525580036725,-11.228918589748398]","[-7.492625942765604,-7.6123564640447094,4.611143754486978,3.5699197264205713,-6.957388634629718,0.6976638895105989,-5.728157859272133,-6.146781254103422,-0.07057945804591803,18.790604120356193,21.04008209837299,13.267917363188973,11.19553541527295,17.765745813439892,21.104811127190416,24.59581536018623,15.396265725994827,24.98525580036725,-11.22891858573321]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,260,1,43.292411228455855,6.579696894877138,4.26224836680975,4383.494676176959,0.6330298467025935,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,31,log_uniform_within_published_bounds,738273384.0,"[-2.952632152721206,-6.876544723786597,-0.933987482077244,-6.851871493902687,-6.4063894178745695,-1.7052930251173883,-8.978074709437028,-2.919554826854923,-0.19617883407711645,19.37813070140102,20.677861717301447,24.170267401780126,17.342519725353974,9.013904295229084,10.485936354054893,15.487444576260593,17.286181305444313,20.374376031691657,-7.676103628762569]","[-8.826541345515889,-7.904920740168488,-0.1599359579133634,-6.849999393293808,-6.403821023302498,-1.6012650857585333,-8.978755342382337,-2.890836279656389,-0.17107800974261325,15.202131132952832,19.472529573421784,18.663073188444855,17.19865004425765,9.020153215667696,10.485683546967609,15.486746153820597,17.284407573910084,20.39724313734755,-2.656074986040177]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,880,18,3.3875785512712455,1.8405375712740137,5.042255376424676,4875.56460775801,0.8798682874131236,,False,higher_train_mse_or_later_train_mse_tie
LADDER_9R9C,8,32,log_uniform_within_published_bounds,2101941466.0,"[4.284072739486859,-3.9496107584127502,-7.78835936630839,-8.403296737342846,-7.8624764908119,0.6111789878362952,-0.09272521631686814,-8.887661365860298,-4.439733325770961,22.523482825221535,21.481864548249995,19.45059262996058,9.6063450410101,12.923638098929645,22.492134557703686,19.49830123612297,9.998550132746615,24.907750872700543,-10.152357157966192]","[4.607475651744721,-3.6491137634896513,-7.785185699660069,-8.366509078422242,-7.866229986898678,0.6310019427245068,-0.09272448212479974,-8.8876610763222,-4.4397330275115765,16.116302224475113,21.777989410756273,19.452131475726855,9.614351866953653,12.963625123177195,22.479701939716875,19.498314648842275,9.998550431005972,24.907750872700543,-6.409217128891773]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1080,14,3.3067282870062127,1.8184411695202605,5.002454470190809,4852.360818871835,0.8461879308612232,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,1,notebook_initialization,,"[-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,-1.6094379124341003,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,16.11809565095832,-9.210340371976182]","[5.0,3.5941061078758008,4.167499198162072,4.02831777775266,3.898360187214223,3.8427691222318123,3.868314445370406,4.066525175188081,4.8036635836943296,5.0,22.884685049604673,22.227529790340032,21.23910340948486,21.204893739636635,21.3765282613721,21.465644847623654,21.47848041867375,21.38569665003675,20.98948209568628,19.677115649816358,0.3633780087949889]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,880,21,3.2584806462008444,1.8051262133714763,5.006928471049723,4869.556193335574,0.8495016629625671,,True,minimum_train_mse_then_lowest_start_id
LADDER_10R10C,9,2,log_uniform_within_published_bounds,3908194827.0,"[-9.358674253448788,3.5577304005157764,-7.75998297174199,-1.238745762450817,-1.990945976899921,2.708751644656754,3.608831237596668,-2.3758574355645683,-9.308461522525032,-6.994172471291826,20.976098694842012,9.077635682076036,24.637481090692233,17.530512801407113,20.781637717127936,10.153168365565005,19.432492623263634,23.861619138497996,18.955318094029106,13.395152866242798,-0.401725840921614]","[0.9363063720701105,3.7355280836152818,-7.76540867593236,-1.238745762450817,-1.990945976899921,2.708751644656754,3.608831237596668,-2.3758574355645683,-9.308461522525032,-6.994172471291826,24.99999879077758,20.963010558745978,24.632100861713642,17.53043037845921,20.781637717127936,10.153168365565005,19.432492623263634,23.861619138497996,18.955318094029106,13.395152866242798,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,264,2,43.296801507263076,6.580030509599714,4.262196270549618,4398.036743228776,0.6330595678507882,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,3,log_uniform_within_published_bounds,3498495694.0,"[-7.621501660820426,-3.3560519596079654,-4.077653531981929,-3.624706431839188,4.489075254742081,1.5672529818327963,-9.326020340001104,-2.9085078652764302,4.72703496592608,-3.8702472568658006,9.786459576771614,18.35382056804411,10.305955315907942,10.173984651028183,11.225866706938788,22.634546531153717,23.852851817918214,8.946075313992328,8.709069212150627,18.413048139111066,-12.967719720940813]","[-7.621500717723508,-3.356051300087727,-4.077653574618998,-3.6247064306533514,4.489075254373011,1.56725298182287,-9.326020340001104,-2.9085078652764302,4.72703496592608,-3.8702472568658006,9.786460046807074,18.353820472427152,10.305955659777004,10.173984635041625,11.225866702828375,22.63454653114351,23.852851817918605,8.946075313992328,8.709069212150627,18.413048139111066,-12.967719719989677]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,396,1,43.2847384580177,6.579113804914587,4.262310343384867,4398.115106769741,0.6330050453488457,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,4,log_uniform_within_published_bounds,3268591116.0,"[1.752279387868466,-1.6686932617209411,0.4990597252670259,-3.639592761150933,-5.9975003867144565,-3.2724438437476664,-7.901320344708697,-8.947789363367932,-1.5869578663115202,-4.145993778542501,11.741382715993383,14.860058418425075,21.735976990066582,16.22534591081482,19.202438950354384,18.10844888569898,20.803124769254023,16.77344074991405,23.618544532886958,18.763104573952813,-3.0709623942345665]","[-9.999999915490362,-9.999999908642065,-1.0959721392627655,-3.6628778977812013,-5.997500386748161,-3.295728980740257,-7.901320344708697,-8.947789363367932,-1.6102430031945716,-4.169278915543519,24.999999904140072,24.999999892206066,24.999999946870407,16.20206077637065,19.202438950463925,18.108448885791667,20.803124769254023,16.77344074991405,23.59525939807204,18.739819439003078,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,2,43.296807232986,6.580030944683011,4.262196270127407,4398.03674293873,0.6330595678648191,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,5,log_uniform_within_published_bounds,2012174242.0,"[-5.116739729235791,-4.050201843170306,-3.730849977353955,-4.130656364626206,-5.2579459261531305,-1.7507152535742225,2.884629880289312,1.1404639074097496,-1.3696067100156775,1.8355494836628914,24.315280996064292,22.716112724956417,14.382239486094967,19.252382412332782,22.33733421431591,10.499824363975126,20.101954243375747,9.54884406276276,24.548784071219114,13.327170383262454,0.7755690793402046]","[2.9307403003820367,-4.048410904481123,-3.7245492790234236,-4.128682937419961,-5.2577397049540675,-1.7507174562084855,2.884629880289312,1.1404639074097496,-1.3696067100156775,1.8355494836628914,24.521260023166075,21.477075117321043,14.370094231762193,19.250565285042317,22.33739920482263,10.499960975284118,20.101953580802228,9.54884406276276,24.548784071219114,13.327170383262454,2.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1034,23,3.2584979805613363,1.8051310147912634,5.006963044738002,4869.576411601194,0.8495313534391015,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,6,log_uniform_within_published_bounds,3291714218.0,"[4.619846026193178,0.6044041333026691,-7.113327960902119,3.731389889931471,-7.115589141169366,-8.448150689968639,0.8837624323690854,-6.248751610984309,-1.3073497609704816,-0.4150771311094168,21.884492134114556,12.362189577379715,10.679027375534623,22.707364080682815,13.048306440974942,16.20965944445704,22.320002120234946,18.816538093081604,23.195336022569766,8.806661554497051,-17.923785902228843]","[4.619846026193178,0.6044041333026691,-7.113327960902119,3.731389889931471,-7.115589141169366,-8.448150689968639,0.8837624323690854,-6.248751610984309,-1.3073497609704816,-0.4150771311094168,21.884492134114556,12.362189577379715,10.679027375534623,22.707364080682815,13.048306440974942,16.20965944445704,22.320002120234946,18.816538093081604,23.195336022569766,8.806661554497051,-17.923785902228843]",True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,22,0,43.29679903331498,6.580030321610606,4.2621962934615105,4398.036758968553,0.6330595570929652,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,7,log_uniform_within_published_bounds,4050907917.0,"[1.9708773357919327,-0.1509185846245451,-8.43237565123442,2.6683097754435625,4.4913023223550645,-5.24254725408471,2.3479914634144983,-1.419935329115761,4.689542856290265,0.39007083363311423,13.828744819109613,13.832508963670655,11.893246052557789,9.322354621453787,19.23909022145846,24.855975776280104,10.318545159869055,24.671181480558957,8.528429235667549,17.537085582269526,-5.688911203317099]","[-9.9999998761093,-10.0,-10.0,-10.0,4.725724581548304,-5.243502223520954,2.3479914634144983,-1.419935329115761,4.689542856290265,0.39007083363311423,24.99999981522694,24.999999697749775,25.0,13.290297689893798,21.80145488825793,24.85556650370092,10.318499685138034,24.671181480558957,8.528429235667549,17.537085582269526,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,242,2,43.29680151680415,6.5800305103247165,4.262196270466735,4398.036743171838,0.6330595678676517,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,8,log_uniform_within_published_bounds,2194544138.0,"[1.131624920808754,4.199509262152054,0.4196278131871498,-0.36030888843244213,-7.786318621490841,-0.35140908791590064,3.3002340466447713,4.983166830144988,-5.113505891070235,-6.50907255632657,24.63707127081136,19.832542980540502,12.664252557471816,17.050877468449578,18.798112786419438,15.33885173392108,15.62703724547929,9.38351384290387,21.454999192621578,21.731643216442386,-19.07521548463114]","[1.131624920808754,4.199509262152054,0.4196278131871498,-0.36030888843244213,-7.786318621490841,-0.35140908791590064,3.3002340466447713,4.983166830144988,-5.113505891070235,-6.50907255632657,24.63707127081136,19.832542980540502,12.664252557471816,17.050877468449578,18.798112786419438,15.33885173392108,15.62703724547929,9.38351384290387,21.454999192621578,21.731643216442386,-19.07521548463114]",False,2,ABNORMAL: ,462,0,43.29680147164217,6.580030506892971,4.262196270865273,4398.036743445621,0.6330595676956148,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,9,log_uniform_within_published_bounds,1011844615.0,"[-1.4122031826145562,1.6969522510830473,4.927336836420345,0.5371088642718362,-0.41729943210975584,-1.0399015246683234,-1.1132268300862656,4.051464888295865,2.8912492863057295,-2.0279011166067384,14.83131487792923,11.006089941705248,8.146977932746601,23.311155670389994,24.162094707936255,22.482465588283443,20.21415377562514,8.403462078564436,9.876653238247952,14.464643243542866,0.4580174540440858]","[-10.0,-10.0,-9.999999999951418,0.5371088642877138,-0.41729943210975584,-1.0399015246683234,-1.1132268300862656,4.051464888295865,2.8912492863057295,-2.0279011166067384,25.0,25.0,24.999999999896577,24.99999999993944,24.162094707936255,22.482465588283443,20.21415377562514,8.403462078564436,9.876653238247952,14.464643243542866,-20.0]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,2,43.29680151647821,6.58003051029995,4.262196270491854,4398.036743189094,0.6330595678638766,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,10,log_uniform_within_published_bounds,3277712021.0,"[1.0475003130680545,-7.101453791086424,-6.342624053828431,-9.682574020567172,-6.672659713859424,-9.610916512010302,-2.9602727143484877,-8.282789472986797,-6.048901882726234,-0.9888816904263837,8.378740328996741,24.40528832504548,24.994896055598947,19.19312074617905,15.27021623866264,22.479016020836823,10.952675711038609,19.65434165178067,21.68862140616652,10.94617523938281,-15.12322446645421]","[1.0475003125562004,-7.101452486089833,-6.342624150286673,-9.682574002741802,-6.672659716181257,-9.610916526277993,-2.9602727189804763,-8.282789472879756,-6.048901882683418,-0.9888816901169357,8.378740338087505,24.405289953991804,24.994895166732107,19.193120703222228,15.270216244878846,22.479016034170332,10.952675723667587,19.654341651757314,21.688621406184033,10.946175239205706,-15.123224410679624]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,418,1,43.276540193165445,6.5784907230432,4.26387086625942,4399.186913928273,0.631466496423578,,False,higher_train_mse_or_later_train_mse_tie
LADDER_10R10C,9,11,log_uniform_within_published_bounds,2620917817.0,"[-9.79797493964787,-2.421491176564528,-7.504047170743586,-8.636771156948772,3.1929718272855947,-7.473444326365398,-9.809907745833543,-0.5727868408419923,-3.076826458128691,-9.212271157208177,18.864898496369715,16.67784048334463,10.700127750163439,18.633228726444745,17.629180805499757,11.102556783373906,22.992582343765783,10.111921816040574,24.55113158616784,21.54519539430302,-6.27302750077259]","[-8.181501100361043,-3.108761315222328,-8.187608004140573,-8.200159914224779,3.8173189115760953,-7.473537721674751,-9.812023325809468,-0.573082522105867,-3.0768263987484903,-9.212271157208177,19.07448350428243,16.89996268510176,10.288828696998555,16.782651736504686,14.731466035873273,11.097724402174126,22.99074780292047,10.11326060841276,24.551131645548388,21.54519539430302,-3.245878546300017]",True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1496,17,3.3014031364509466,1.816976372012291,5.0281379434974385,4881.933077599482,0.8735308077055312,,False,higher_train_mse_or_later_train_mse_tie
